XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	ExternalEvaluation	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
43314	100003899	2017-07-07	7	1	0	0	Employee 27	Team 5				 	 	 	 	 	 	 
43331	100003899	2017-10-29	11	1	0	0	Employee 27	Team 5				 	 	 	 	 	 	 
43348	100003901	2017-06-30	6	1	0	0	Employee 27	Team 5				 	 	 	 	 	 	 
43447	100003904	2017-11-14	11	1	0	0	Employee 43	Team 1				 	 	 	 	 	 	 
43449	100003904	2017-12-12	12	1	0	0	Employee 43	Team 1				 	 	 	 	 	 	 
43450	100003904	2017-12-26	12	1	0	0	Employee 43	Team 1				 	 	 	 	 	 	 
43459	100003906	2017-10-26	10	1	0	0	Employee 27	Team 5				 	 	 	 	 	 	 
43531	100003909	2017-10-26	10	1	0	0	Employee 27	Team 5				 	 	 	 	 	 	 
43532	100003909	2017-11-02	11	1	0	0	Employee 27	Team 5				 	 	 	 	 	 	 
43543	100003912	2017-07-10	7	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
43575	100003913	2017-05-09	5	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
43584	100003913	2017-07-03	7	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
43611	100003913	2017-12-04	12	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
43612	100003913	2017-12-11	12	1	0	0	Employee 29	Team 5				 	 	 	 	 	 	 
43825	100003936	2017-07-06	7	1	0	0	Employee 26	Team 5				 	 	 	 	 	 	 
43827	100003936	2017-07-20	7	1	0	0	Employee 26	Team 5				 	 	 	 	 	 	 
43861	100003938	2017-07-04	7	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43898	100003939	2017-07-04	7	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43972	100003944	2017-07-19	7	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43973	100003944	2017-07-26	7	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43975	100003944	2017-08-09	8	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43977	100003944	2017-08-23	8	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43978	100003944	2017-08-30	9	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43980	100003944	2017-09-13	9	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43985	100003944	2017-10-18	10	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43986	100003944	2017-10-25	10	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43988	100003944	2017-11-08	11	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43990	100003944	2017-11-22	11	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43991	100003944	2017-11-29	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43992	100003944	2017-12-06	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43993	100003944	2017-12-13	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43994	100003944	2017-12-20	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
43995	100003944	2017-12-27	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44023	100003946	2017-11-08	11	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44025	100003946	2017-11-22	11	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44026	100003946	2017-11-29	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44027	100003946	2017-12-06	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44028	100003946	2017-12-13	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44029	100003946	2017-12-20	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44030	100003946	2017-12-27	12	1	0	0	Employee 30	Team 5				 	 	 	 	 	 	 
44101	100003964	2017-07-14	7	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
44102	100003964	2017-07-28	7	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
44104	100003964	2017-08-25	8	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
44107	100003964	2017-09-25	9	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
44145	100003977	2017-07-03	7	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
44198	100003981	2017-07-03	7	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
44203	100003984	2017-07-03	7	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
44284	100003997	2017-07-03	7	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
44301	100004007	2017-05-17	5	1	0	0	Employee 38	Team 6				 	 	 	 	 	 	 
44315	100004012	2017-10-26	10	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
44337	100004016	2017-06-05	6	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
44350	100004016	2017-12-01	12	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
44394	100004025	2017-08-16	8	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
44449	100004041	2017-07-03	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
44476	100004042	2017-05-03	5	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
44482	100004042	2017-06-14	6	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
44483	100004042	2017-06-21	6	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
44517	100004047	2017-07-14	7	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
44528	100004047	2017-12-01	12	1	0	0	Employee 37	Team 6				 	 	 	 	 	 	 
44643	100004070	2017-08-09	8	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
44648	100004070	2017-10-17	10	1	0	0	Employee 39	Team 6				 	 	 	 	 	 	 
44660	100004072	2017-06-13	6	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
44683	100004072	2017-11-09	11	1	0	0	Employee 34	Team 6				 	 	 	 	 	 	 
44753	100004099	2017-07-05	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
44754	100004099	2017-07-12	7	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
44768	100004099	2017-10-16	10	1	0	0	Employee 35	Team 6				 	 	 	 	 	 	 
44808	100004116	2017-07-18	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
44889	100004119	2017-05-05	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
44898	100004119	2017-07-07	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
44899	100004119	2017-07-14	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
44963	100004124	2017-05-02	5	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
44974	100004126	2017-07-03	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
45099	100004134	2017-07-03	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
45100	100004134	2017-07-10	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
45101	100004134	2017-07-17	7	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
45109	100004134	2017-09-04	9	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
45149	100004135	2017-10-31	11	1	0	0	Employee 49	Team 4				 	 	 	 	 	 	 
45172	100004148	2017-07-07	7	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45219	100004149	2017-09-14	9	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45241	100004152	2017-05-31	6	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45243	100004152	2017-06-14	6	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45245	100004152	2017-06-21	6	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45246	100004152	2017-06-28	6	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45256	100004152	2017-08-30	9	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45257	100004152	2017-09-06	9	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45258	100004152	2017-09-13	9	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45259	100004152	2017-09-20	9	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45260	100004152	2017-09-27	9	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45261	100004152	2017-10-04	10	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45263	100004152	2017-10-18	10	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45265	100004152	2017-10-25	10	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45268	100004152	2017-11-15	11	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45269	100004152	2017-11-22	11	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45270	100004152	2017-11-29	12	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45271	100004152	2017-12-06	12	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45273	100004152	2017-12-13	12	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45277	100004157	2017-05-08	5	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45278	100004157	2017-05-15	5	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45279	100004157	2017-05-22	5	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45282	100004157	2017-06-12	6	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45285	100004157	2017-07-03	7	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45286	100004157	2017-07-10	7	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45287	100004157	2017-07-17	7	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45288	100004157	2017-07-24	7	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45289	100004157	2017-07-31	8	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45292	100004157	2017-08-21	8	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45294	100004157	2017-09-04	9	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45295	100004157	2017-09-11	9	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45296	100004157	2017-09-18	9	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45297	100004157	2017-09-25	9	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45298	100004157	2017-10-02	10	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45299	100004157	2017-10-09	10	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45300	100004157	2017-10-16	10	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45302	100004157	2017-10-30	11	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45305	100004157	2017-11-20	11	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45307	100004157	2017-11-27	12	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45309	100004157	2017-12-11	12	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45310	100004157	2017-12-18	12	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45311	100004157	2017-12-25	12	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45396	100004166	2017-12-07	12	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45499	100004168	2017-07-03	7	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45562	100004172	2017-05-19	5	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45577	100004172	2017-07-07	7	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45601	100004172	2017-09-29	9	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45715	100004174	2017-09-28	9	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45751	100004176	2017-05-19	5	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45765	100004176	2017-07-07	7	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45775	100004176	2017-08-11	8	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45789	100004176	2017-09-29	9	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45793	100004176	2017-10-13	10	1	0	0	Employee 44	Team 1				 	 	 	 	 	 	 
45826	100004177	2017-07-03	7	1	0	0	Employee 41	Team 1				 	 	 	 	 	 	 
45925	100004182	2017-06-22	6	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
45928	100004182	2017-07-13	7	1	0	0	Employee 45	Team 4				 	 	 	 	 	 	 
46012	100004187	2017-10-26	10	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
46013	100004187	2017-11-02	11	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
46014	100004187	2017-11-09	11	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
46015	100004187	2017-11-16	11	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
46018	100004187	2017-11-30	12	1	0	0	Employee 48	Team 4				 	 	 	 	 	 	 
46033	100004197	2017-07-03	7	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46082	100004201	2017-11-22	11	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46083	100004201	2017-11-29	12	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46086	100004201	2017-12-20	12	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46087	100004201	2017-12-27	12	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46125	100004205	2017-05-02	5	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46195	100004206	2017-12-27	12	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46205	100004207	2017-07-03	7	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46213	100004207	2017-09-11	9	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46215	100004207	2017-10-09	10	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46217	100004207	2017-11-06	11	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46218	100004207	2017-11-20	11	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46220	100004207	2017-12-18	12	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46232	100004209	2017-07-03	7	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46262	100004210	2017-05-02	5	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46272	100004211	2017-07-03	7	1	0	0	Employee 47	Team 4				 	 	 	 	 	 	 
46529	100004222	2017-10-06	10	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46533	100004222	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46566	100004224	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46602	100004226	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46638	100004227	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46671	100004229	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46701	100004230	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46741	100004231	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46789	100004235	2017-10-06	10	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46793	100004235	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46801	100004236	2017-06-05	6	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46829	100004236	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46873	100004241	2017-06-23	6	1	0	0	Employee 33	Team 10				 	 	 	 	 	 	 
46923	100004242	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46950	100004243	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46962	100004245	2017-06-05	6	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46989	100004245	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
46995	100004247	2017-05-02	5	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
47029	100004247	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
47069	100004248	2017-11-24	11	1	0	0	Employee 32	Team 10				 	 	 	 	 	 	 
47076	100004249	2017-05-10	5	1	0	0	Employee 2	Team 10				 	 	 	 	 	 	 
47110	100004251	2017-05-08	5	1	0	0	Employee 55	Team 11				 	 	 	 	 	 	 
47111	100004251	2017-05-15	5	1	0	0	Employee 55	Team 11				 	 	 	 	 	 	 
47112	100004251	2017-05-22	5	1	0	0	Employee 55	Team 11				 	 	 	 	 	 	 
47201	100004255	2017-07-03	7	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47221	100004256	2017-07-04	7	1	0	0	Employee 56	Team 11				 	 	 	 	 	 	 
47254	100004256	2017-10-20	10	1	0	0	Employee 56	Team 11				 	 	 	 	 	 	 
47316	100004258	2017-05-02	5	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47424	100004267	2017-05-02	5	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47443	100004274	2017-07-03	7	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47449	100004274	2017-09-12	9	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47480	100004276	2017-09-12	9	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47504	100004282	2017-09-12	9	1	0	0	Employee 23	Team 11				 	 	 	 	 	 	 
47530	100004299	2017-10-13	10	1	0	0	Employee 56	Team 11				 	 	 	 	 	 	 
47561	100004300	2017-10-13	10	1	0	0	Employee 56	Team 11				 	 	 	 	 	 	 
47637	100004312	2017-06-20	6	1	0	0	Employee 59	Team 7				 	 	 	 	 	 	 
47638	100004312	2017-06-27	6	1	0	0	Employee 59	Team 7				 	 	 	 	 	 	 
47639	100004312	2017-07-04	7	1	0	0	Employee 59	Team 7				 	 	 	 	 	 	 
47690	100004314	2017-07-03	7	1	0	0	Employee 58	Team 7				 	 	 	 	 	 	 
47691	100004314	2017-07-04	7	1	0	0	Employee 58	Team 7				 	 	 	 	 	 	 
47780	100004316	2017-07-03	7	1	0	0	Employee 58	Team 7				 	 	 	 	 	 	 
47781	100004316	2017-07-04	7	1	0	0	Employee 58	Team 7				 	 	 	 	 	 	 
47819	100004317	2017-07-04	7	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
47874	100004319	2017-12-13	12	1	0	0	Employee 58	Team 7				 	 	 	 	 	 	 
47991	100004330	2017-05-02	5	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
48001	100004331	2017-07-03	7	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
48002	100004331	2017-07-04	7	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
48028	100004332	2017-05-02	5	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
48059	100004336	2017-09-03	9	1	0	0	Employee 62	Team 7				 	 	 	 	 	 	 
48111	100004338	2017-12-13	12	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
48151	100004339	2017-12-13	12	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
48159	100004348	2017-05-20	5	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
48163	100004348	2017-06-16	6	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
48194	100004349	2017-05-20	5	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
48196	100004349	2017-06-16	6	1	0	0	Employee 57	Team 7				 	 	 	 	 	 	 
48263	100004361	2017-05-02	5	1	0	0	Employee 61	Team 7				 	 	 	 	 	 	 
48364	100004371	2017-12-01	12	1	0	0	Employee 60	Team 7				 	 	 	 	 	 	 
48475	100004385	2017-05-11	5	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48480	100004385	2017-05-30	6	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48483	100004385	2017-06-14	6	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48486	100004385	2017-07-03	7	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48517	100004390	2017-07-28	7	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48548	100004397	2017-09-01	9	1	0	0	Employee 6	Team 8				 	 	 	 	 	 	 
48551	100004397	2017-10-13	10	1	0	0	Employee 6	Team 8				 	 	 	 	 	 	 
48553	100004397	2017-11-10	11	1	0	0	Employee 6	Team 8				 	 	 	 	 	 	 
48674	100004408	2017-07-03	7	1	0	0	Employee 5	Team 8				 	 	 	 	 	 	 
48710	100004408	2017-10-26	10	1	0	0	Employee 5	Team 8				 	 	 	 	 	 	 
48730	100004410	2017-05-04	5	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48732	100004410	2017-05-11	5	1	0	0	Employee 17	Team 8				 	 	 	 	 	 	 
48813	100004424	2017-05-02	5	1	0	0	Employee 7	Team 8				 	 	 	 	 	 	 
48834	100004428	2017-05-02	5	1	0	0	Employee 7	Team 8				 	 	 	 	 	 	 
48875	100004435	2017-06-28	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48876	100004441	2017-05-03	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48888	100004441	2017-07-05	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48889	100004441	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48893	100004441	2017-08-17	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48898	100004441	2017-09-29	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48900	100004441	2017-10-25	10	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
48916	100004442	2017-07-03	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49022	100004445	2017-05-05	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49023	100004445	2017-05-11	5	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49029	100004445	2017-06-12	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49039	100004445	2017-08-03	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49047	100004445	2017-09-11	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49056	100004445	2017-10-20	10	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49093	100004446	2017-08-31	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49094	100004446	2017-09-07	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49095	100004446	2017-09-14	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49096	100004446	2017-09-21	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49097	100004446	2017-09-28	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49098	100004446	2017-10-05	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49099	100004446	2017-10-12	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49112	100004447	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49155	100004448	2017-06-28	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49156	100004448	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49159	100004448	2017-08-17	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49165	100004448	2017-10-25	10	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49173	100004449	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49180	100004449	2017-09-27	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49203	100004452	2017-07-19	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49256	100004456	2017-08-07	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49274	100004457	2017-06-12	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49281	100004462	2017-05-26	5	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49283	100004462	2017-06-06	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49285	100004462	2017-06-09	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49286	100004462	2017-06-15	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49288	100004462	2017-06-29	6	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49292	100004462	2017-07-20	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49389	100004475	2017-07-17	7	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49391	100004475	2017-07-31	8	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49394	100004475	2017-08-29	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49397	100004475	2017-09-25	9	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49410	100004477	2017-07-10	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49411	100004477	2017-07-24	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49412	100004477	2017-08-07	8	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49415	100004477	2017-09-19	9	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49417	100004477	2017-10-03	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49418	100004477	2017-10-17	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49420	100004477	2017-11-14	11	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49422	100004477	2017-12-12	12	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49470	100004482	2017-10-20	10	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49483	100004483	2017-05-30	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49485	100004483	2017-06-13	6	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49500	100004483	2017-10-31	11	1	0	0	Employee 11	Team 9				 	 	 	 	 	 	 
49510	100004485	2017-07-11	7	1	0	0	Employee 8	Team 9				 	 	 	 	 	 	 
49547	100004486	2017-07-03	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49584	100004487	2017-07-03	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49602	100004487	2017-10-19	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49603	100004487	2017-10-26	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49604	100004487	2017-11-02	11	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49605	100004487	2017-11-09	11	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49606	100004487	2017-11-16	11	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49607	100004487	2017-11-23	11	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49608	100004487	2017-11-30	12	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49609	100004487	2017-12-07	12	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49639	100004488	2017-10-18	10	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49698	100004493	2017-06-12	6	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49703	100004493	2017-07-06	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49706	100004493	2017-07-21	7	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
49709	100004493	2017-08-10	8	1	0	0	Employee 10	Team 9				 	 	 	 	 	 	 
